tick,local_x,local_y,local_z,on_floor,bus_support,inside_hull,velocity_x,velocity_y,velocity_z,platform_speed,jump_command,walk_dx,walk_dy,walk_dz
19,0.000001907,-0.599618673,2.516464233,1,1,1,0.000000000,0.000000000,0.000000000,0.932047486,0,-0.000000000,0.000000000,0.000000000
20,0.000001907,-0.599578738,2.517349243,1,1,1,0.000000000,0.000000000,0.000000000,0.986044824,0,-0.000000000,0.000000000,0.000000000
21,0.000000000,-0.599547446,2.518249512,1,1,1,0.000000000,0.000000000,0.000000000,1.040052533,0,-0.000000000,0.000000000,0.000000000
22,-0.000001907,-0.599524379,2.519149780,1,1,1,0.000000000,0.000000000,0.000000000,1.094065428,0,-0.000000000,0.000000000,0.000000000
23,-0.000001907,-0.599508822,2.520034790,1,1,1,0.000000000,0.000000000,0.000000000,1.147164702,0,-0.000000000,0.000000000,0.000000000
24,-0.000001907,-0.599500060,2.520919800,1,1,1,0.000000000,0.000000000,0.000000000,1.201180339,0,-0.000000000,0.000000000,0.000000000
25,-0.000001907,-0.599497437,2.521804810,1,1,1,0.000000000,0.000000000,0.000000000,1.254279733,0,-0.000000000,0.000000000,0.000000000
26,0.000000000,-0.599500000,2.522705078,1,1,1,0.000000000,0.000000000,0.000000000,1.308294177,0,-0.000000000,0.000000000,0.000000000
27,0.000000000,-0.599506617,2.523590088,1,1,1,0.000000000,0.000000000,0.000000000,1.361392260,0,-0.000000000,0.000000000,0.000000000
28,0.000001907,-0.599516869,2.524475098,1,1,1,0.000000000,0.000000000,0.000000000,1.414489985,0,-0.000000000,0.000000000,0.000000000
29,0.000001907,-0.599529743,2.525360107,1,1,1,0.000000000,0.000000000,0.000000000,1.467587829,0,-0.000000000,0.000000000,0.000000000
30,0.000001907,-0.599544346,2.526260376,1,1,1,0.000000000,0.000000000,0.000000000,1.520686030,0,-0.000000000,0.000000000,0.000000000
31,0.000000000,-0.599560082,2.527130127,1,1,1,0.000000000,0.000000000,0.000000000,1.573784471,0,-0.000000000,0.000000000,0.000000000
32,0.000000000,-0.599576592,2.528015137,1,1,1,0.000000000,0.000000000,0.000000000,1.626883626,0,-0.000000000,0.000000000,0.000000000
33,0.000001907,-0.599592865,2.528869629,1,1,1,0.000000000,0.000000000,0.000000000,1.679983377,0,-0.000000000,0.000000000,0.000000000
34,0.000001907,-0.599608898,2.529769897,1,1,1,0.000000000,0.000000000,0.000000000,1.732168436,0,-0.000000000,0.000000000,0.000000000
35,-0.000001907,-0.599624276,2.530639648,1,1,1,0.000000000,0.000000000,0.000000000,1.785269380,0,-0.000000000,0.000000000,0.000000000
36,0.000000000,-0.599638700,2.531524658,1,1,1,0.000000000,0.000000000,0.000000000,1.837455392,0,-0.000000000,0.000000000,0.000000000
37,0.000000000,-0.599651694,2.532394409,1,1,1,0.000000000,0.000000000,0.000000000,1.890557051,0,-0.000000000,0.000000000,0.000000000
38,0.000000000,-0.599663377,2.533264160,1,1,1,0.000000000,0.000000000,0.000000000,1.942743421,0,-0.000000000,0.000000000,0.000000000
39,0.000000000,-0.599673986,2.534118652,1,1,1,0.000000000,0.000000000,0.000000000,1.994929910,0,-0.000000000,0.000000000,0.000000000
40,0.000000000,-0.599683046,2.535003662,1,1,1,0.000000000,0.000000000,0.000000000,2.047116280,0,-0.000000000,0.000000000,0.000000000
41,0.000000000,-0.599690914,2.535873413,1,1,1,0.000000000,0.000000000,0.000000000,2.099302530,0,-0.000000000,0.000000000,0.000000000
42,0.000000000,-0.599697411,2.536743164,1,1,1,0.000000000,0.000000000,0.000000000,2.151489019,0,-0.000000000,0.000000000,0.000000000
43,0.000000000,-0.599702716,2.537597656,1,1,1,0.000000000,0.000000000,0.000000000,2.203674793,0,0.000000000,0.000000000,0.000000000
44,0.000000000,-0.599707127,2.538467407,1,1,1,0.000000000,0.000000000,0.000000000,2.254945040,0,0.000000000,0.000000000,0.000000000
45,-0.000001907,-0.599710464,2.539337158,1,1,1,0.000000000,0.000000000,0.000000000,2.307130575,0,0.000000000,0.000000000,0.000000000
46,0.000000000,-0.599713087,2.540176392,1,1,1,0.000000000,0.000000000,0.000000000,2.359316111,0,0.000000000,0.000000000,0.000000000
47,0.000000000,-0.599714994,2.541046143,1,1,1,0.000000000,0.000000000,0.000000000,2.410585880,0,0.000000000,0.000000000,0.000000000
48,-0.000001907,-0.599716485,2.541900635,1,1,1,0.000000000,0.000000000,0.000000000,2.461855173,0,0.000000000,0.000000000,0.000000000
49,0.000000000,-0.599717379,2.542755127,1,1,1,0.000000000,0.000000000,0.000000000,2.513124943,0,0.000000000,0.000000000,0.000000000
50,0.000001907,-0.599718213,2.543624878,1,1,1,0.000000000,0.000000000,0.000000000,2.564394236,0,0.000000000,0.000000000,0.000000000
51,0.000001907,-0.599718571,2.544464111,1,1,1,0.000000000,0.000000000,0.000000000,2.616579294,0,0.000000000,0.000000000,0.000000000
52,0.000000000,-0.599719167,2.545318604,1,1,1,0.000000000,0.000000000,0.000000000,2.666933060,0,0.000000000,0.000000000,0.000000000
53,0.000000000,-0.599719644,2.546188354,1,1,1,0.000000000,0.000000000,0.000000000,2.718202353,0,0.000000000,0.000000000,0.000000000
54,0.000001907,-0.599720001,2.547027588,1,1,1,0.000000000,0.000000000,0.000000000,2.769471645,0,0.000000000,0.000000000,0.000000000
55,0.000000000,-0.599720836,2.547866821,1,1,1,0.000000000,0.000000000,0.000000000,2.820740938,0,0.000000000,0.000000000,0.000000000
56,0.000000000,-0.599721551,2.548721313,1,1,1,0.000000000,0.000000000,0.000000000,2.871094704,0,0.000000000,0.000000000,0.000000000
57,-0.000001907,-0.599722624,2.549560547,1,1,1,0.000000000,0.000000000,0.000000000,2.922363997,0,0.000000000,0.000000000,0.000000000
58,0.000000000,-0.599723816,2.550399780,1,1,1,0.000000000,0.000000000,0.000000000,2.972717762,0,0.000000000,0.000000000,0.000000000
59,0.000000000,-0.599725187,2.551239014,1,1,1,0.000000000,0.000000000,0.000000000,3.023071527,0,0.000000000,0.000000000,0.000000000
60,0.000000000,-0.599725604,2.552093506,1,1,1,0.000000000,0.000000000,0.000000000,3.073425531,0,0.000000000,0.000000000,0.000000000
61,-0.000001907,-0.599728107,2.552932739,1,1,1,0.000000000,0.000000000,0.000000000,3.124694586,0,0.000000000,0.000000000,0.000000000
62,0.000000000,-0.599730790,2.553771973,1,1,1,0.000000000,0.000000000,0.000000000,3.175048590,0,0.000000000,0.000000000,0.000000000
63,0.000000000,-0.599733472,2.554611206,1,1,1,0.000000000,0.000000000,0.000000000,3.224487066,0,0.000000000,0.000000000,0.000000000
64,0.000000000,-0.599735856,2.555450439,1,1,1,0.000000000,0.000000000,0.000000000,3.274841070,0,0.000000000,0.000000000,0.000000000
65,0.000000000,-0.599738419,2.556289673,1,1,1,0.000000000,0.000000000,0.000000000,3.325195074,0,0.000000000,0.000000000,0.000000000
66,-0.000001907,-0.599740982,2.557113647,1,1,1,0.000000000,0.000000000,0.000000000,3.375548840,0,0.000000000,0.000000000,0.000000000
67,-0.000001907,-0.599743843,2.557952881,1,1,1,0.000000000,0.000000000,0.000000000,3.424987316,0,0.000000000,0.000000000,0.000000000
68,-0.000001907,-0.599748015,2.558761597,1,1,1,0.000000000,0.000000000,0.000000000,3.475341320,0,0.000000000,0.000000000,0.000000000
69,0.000000000,-0.599749327,2.559585571,1,1,1,0.000000000,0.000000000,0.000000000,3.524780035,0,0.000000000,0.000000000,0.000000000
70,0.000000000,-0.599754035,2.560409546,1,1,1,0.000000000,0.000000000,0.000000000,3.574218273,0,0.000000000,0.000000000,0.000000000
71,0.000000000,-0.599755168,2.561233521,1,1,1,0.000000000,0.000000000,0.000000000,3.623656988,0,-0.000000000,0.000000000,0.000000000
72,0.000000000,-0.599760056,2.562057495,1,1,1,0.000000000,0.000000000,0.000000000,3.673095226,0,-0.000000000,0.000000000,0.000000000
73,0.000000000,-0.599762917,2.562881470,1,1,1,0.000000000,0.000000000,0.000000000,3.722533941,0,-0.000000000,0.000000000,0.000000000
74,0.000001907,-0.599763870,2.563705444,1,1,1,0.000000000,0.000000000,0.000000000,3.771972418,0,-0.000000000,0.000000000,0.000000000
75,0.000001907,-0.599768937,2.564529419,1,1,1,0.000000000,0.000000000,0.000000000,3.821410418,0,-0.000000000,0.000000000,0.000000000
76,0.000001907,-0.599771798,2.565353394,1,1,1,0.000000000,0.000000000,0.000000000,3.870849371,0,-0.000000000,0.000000000,0.000000000
77,0.000001907,-0.599774778,2.566162109,1,1,1,0.000000000,0.000000000,0.000000000,3.920287848,0,-0.000000000,0.000000000,0.000000000
78,0.000000000,-0.599775314,2.567001343,1,1,1,0.000000000,0.000000000,0.000000000,3.968810797,0,-0.000000000,0.000000000,0.000000000
79,0.000000000,-0.599780500,2.567794800,1,1,1,0.000000000,0.000000000,0.000000000,4.018249035,0,-0.000000000,0.000000000,0.000000000
80,0.000000000,-0.599783242,2.568603516,1,1,1,0.000000000,0.000000000,0.000000000,4.066772461,0,-0.000000000,0.000000000,0.000000000
81,0.000000000,-0.599785924,2.569412231,1,1,1,0.000000000,0.000000000,0.000000000,4.115295410,0,-0.000000000,0.000000000,0.000000000
82,0.000000000,-0.599788666,2.570220947,1,1,1,0.000000000,0.000000000,0.000000000,4.163818359,0,-0.000000000,0.000000000,0.000000000
83,0.000000000,-0.599791408,2.571029663,1,1,1,0.000000000,0.000000000,0.000000000,4.212341309,0,-0.000000000,0.000000000,0.000000000
84,0.000000000,-0.599794030,2.571838379,1,1,1,0.000000000,0.000000000,0.000000000,4.260864258,0,-0.000000000,0.000000000,0.000000000
85,0.000000000,-0.599796653,2.572647095,1,1,1,0.000000000,0.000000000,0.000000000,4.309387207,0,-0.000000000,0.000000000,0.000000000
86,0.000000000,-0.599799454,2.573455811,1,1,1,0.000000000,0.000000000,0.000000000,4.357910156,0,-0.000000000,0.000000000,0.000000000
87,0.000000000,-0.599802017,2.574264526,1,1,1,0.000000000,0.000000000,0.000000000,4.406433105,0,-0.000000000,0.000000000,0.000000000
88,0.000000000,-0.599802017,2.575057983,1,1,1,0.000000000,0.000000000,0.000000000,4.454956055,0,-0.000000000,0.000000000,0.000000000
89,0.000000000,-0.599807262,2.575866699,1,1,1,0.000000000,0.000000000,0.000000000,4.502563000,0,-0.000000000,0.000000000,0.000000000
90,0.000000000,-0.599809706,2.576660156,1,1,1,0.000000000,0.000000000,0.000000000,4.551086426,0,-0.000000000,0.000000000,0.000000000
91,0.000000000,-0.599812388,2.577453613,1,1,1,0.000000000,0.000000000,0.000000000,4.598693371,0,-0.000000000,0.000000000,0.000000000
92,0.000000000,-0.599814892,2.578262329,1,1,1,0.000000000,0.000000000,0.000000000,4.646300793,0,-0.000000000,0.000000000,0.000000000
93,0.000000000,-0.599817455,2.579055786,1,1,1,0.000000000,0.000000000,0.000000000,4.694823742,0,-0.000000000,0.000000000,0.000000000
94,0.000000000,-0.599819958,2.579849243,1,1,1,0.000000000,0.000000000,0.000000000,4.742431164,0,-0.000000000,0.000000000,0.000000000
95,-0.000001907,-0.599822521,2.580642700,1,1,1,0.000000000,0.000000000,0.000000000,4.790038586,0,-0.000000000,0.000000000,0.000000000
96,-0.000001907,-0.599825144,2.581436157,1,1,1,0.000000000,0.000000000,0.000000000,4.837646008,0,-0.000000000,0.000000000,0.000000000
97,-0.000001907,-0.599827588,2.582214355,1,1,1,0.000000000,0.000000000,0.000000000,4.885253429,0,-0.000000000,0.000000000,0.000000000
98,-0.000001907,-0.599830151,2.583007813,1,1,1,0.000000000,0.000000000,0.000000000,4.931945324,0,-0.000000000,0.000000000,0.000000000
99,-0.000001907,-0.599832714,2.583801270,1,1,1,0.000000000,0.000000000,0.000000000,4.979552746,0,-0.000000000,0.000000000,0.000000000
100,-0.000001907,-0.599835157,2.584579468,1,1,1,0.000000000,0.000000000,0.000000000,5.027160168,0,-0.000000000,0.000000000,0.000000000
101,-0.000001907,-0.599837720,2.585372925,1,1,1,0.000000000,0.000000000,0.000000000,5.073852062,0,-0.000000000,0.000000000,0.000000000
102,-0.000001907,-0.599840283,2.586151123,1,1,1,0.000000000,0.000000000,0.000000000,5.121459484,0,-0.000000000,0.000000000,0.000000000
103,-0.000001907,-0.599842727,2.586929321,1,1,1,0.000000000,0.000000000,0.000000000,5.168151379,0,-0.000000000,0.000000000,0.000000000
104,-0.000001907,-0.599845350,2.587722778,1,1,1,0.000000000,0.000000000,0.000000000,5.214843273,0,-0.000000000,0.000000000,0.000000000
105,0.000000000,-0.599847913,2.588500977,1,1,1,0.000000000,0.000000000,0.000000000,5.262450695,0,-0.000000000,0.000000000,0.000000000
106,-0.000001907,-0.599850476,2.589279175,1,1,1,0.000000000,0.000000000,0.000000000,5.309142590,0,-0.000000000,0.000000000,0.000000000
107,-0.000001907,-0.599852979,2.590057373,1,1,1,0.000000000,0.000000000,0.000000000,5.355834484,0,-0.000000000,0.000000000,0.000000000
108,-0.000001907,-0.599855483,2.590820313,1,1,1,0.000000000,0.000000000,0.000000000,5.402526379,0,-0.000000000,0.000000000,0.000000000
109,-0.000001907,-0.599858046,2.591598511,1,1,1,0.000000000,0.000000000,0.000000000,5.448302746,0,-0.000000000,0.000000000,0.000000000
110,-0.000001907,-0.599860549,2.592376709,1,1,1,0.000000000,0.000000000,0.000000000,5.494994640,0,-0.000000000,0.000000000,0.000000000
111,-0.000001907,-0.599863052,2.593154907,1,1,1,0.000000000,0.000000000,0.000000000,5.541686535,0,-0.000000000,0.000000000,0.000000000
112,0.000000000,-0.599865615,2.593933105,1,1,1,0.000000000,0.000000000,0.000000000,5.587462902,0,-0.000000000,0.000000000,0.000000000
113,-0.000001907,-0.599868119,2.594680786,1,1,1,0.000000000,0.000000000,0.000000000,5.634154797,0,-0.000000000,0.000000000,0.000000000
114,0.000000000,-0.599868774,2.595458984,1,1,1,0.000000000,0.000000000,0.000000000,5.679931164,0,-0.000000000,0.000000000,0.000000000
115,0.000000000,-0.599873185,2.596221924,1,1,1,0.000000000,0.000000000,0.000000000,5.726622581,0,-0.000000000,0.000000000,0.000000000
116,0.000000000,-0.599875808,2.596984863,1,1,1,0.000000000,0.000000000,0.000000000,5.772399426,0,-0.000000000,0.000000000,0.000000000
117,0.000000000,-0.599878192,2.597747803,1,1,1,0.000000000,0.000000000,0.000000000,5.818175793,0,-0.000000000,0.000000000,0.000000000
118,0.000001907,-0.599880815,2.598510742,1,1,1,0.000000000,0.000000000,0.000000000,5.863952160,0,-0.000000000,0.000000000,0.000000000
119,0.000000000,-0.599883139,2.599273682,1,1,1,0.000000000,0.000000000,0.000000000,5.909728527,0,-0.000000000,0.000000000,0.000000000
120,0.000000000,-0.599885821,2.600036621,1,1,1,0.000000000,0.000000000,0.000000000,5.955504894,0,-0.000000000,0.000000000,0.000000000
121,0.000000000,-0.599888265,2.600799561,1,1,1,0.000000000,0.000000000,0.000000000,6.001281261,0,-0.000000000,0.000000000,0.000000000
122,0.000000000,-0.599890769,2.601547241,1,1,1,0.000000000,0.000000000,0.000000000,6.047057629,0,-0.000000000,0.000000000,0.000000000
123,0.000000000,-0.599893212,2.602310181,1,1,1,0.000000000,0.000000000,0.000000000,6.091918468,0,-0.000000000,0.000000000,0.000000000
124,0.000000000,-0.599895775,2.603073120,1,1,1,0.000000000,0.000000000,0.000000000,6.137694836,0,-0.000000000,0.000000000,0.000000000
125,0.000000000,-0.599898219,2.603820801,1,1,1,0.000000000,0.000000000,0.000000000,6.183471203,0,-0.000000000,0.000000000,0.000000000
126,0.000001907,-0.599900603,2.604568481,1,1,1,0.000000000,0.000000000,0.000000000,6.228332043,0,-0.000000000,0.000000000,0.000000000
127,0.000000000,-0.599903166,2.605331421,1,1,1,0.000000000,0.000000000,0.000000000,6.273192883,0,-0.000000000,0.000000000,0.000000000
128,0.000000000,-0.599905670,2.606079102,1,1,1,0.000000000,0.000000000,0.000000000,6.318969250,0,-0.000000000,0.000000000,0.000000000
129,0.000001907,-0.599908054,2.606826782,1,1,1,0.000000000,0.000000000,0.000000000,6.363830090,0,-0.000000000,0.000000000,0.000000000
130,0.000000000,-0.599910498,2.607574463,1,1,1,0.000000000,0.000000000,0.000000000,6.408690929,0,-0.000000000,0.000000000,0.000000000
131,0.000000000,-0.599912882,2.608322144,1,1,1,0.000000000,0.000000000,0.000000000,6.453551769,0,-0.000000000,0.000000000,0.000000000
132,0.000001907,-0.599915445,2.609069824,1,1,1,0.000000000,0.000000000,0.000000000,6.498412609,0,-0.000000000,0.000000000,0.000000000
133,-0.000001907,-0.599917412,2.609802246,1,1,1,0.000000000,0.000000000,0.000000000,6.543273449,0,-0.000000000,0.000000000,0.000000000
134,-0.000001907,-0.599920273,2.610549927,1,1,1,0.000000000,0.000000000,0.000000000,6.587218761,0,-0.000000000,0.000000000,0.000000000
135,-0.000001907,-0.599922657,2.611297607,1,1,1,0.000000000,0.000000000,0.000000000,6.632079601,0,-0.000000000,0.000000000,0.000000000
136,-0.000001907,-0.599924982,2.612030029,1,1,1,0.000000000,0.000000000,0.000000000,6.676940441,0,-0.000000000,0.000000000,0.000000000
137,0.000000000,-0.599927425,2.612777710,1,1,1,0.000000000,0.000000000,0.000000000,6.720885754,0,-0.000000000,0.000000000,0.000000000
138,-0.000001907,-0.599929929,2.613525391,1,1,1,0.000000000,0.000000000,0.000000000,6.765746593,0,-0.000000000,0.000000000,0.000000000
139,-0.000001907,-0.599932253,2.614257813,1,1,1,0.000000000,0.000000000,0.000000000,6.809691906,0,-0.000000000,0.000000000,0.000000000
140,0.000000000,-0.599934697,2.614990234,1,1,1,0.000000000,0.000000000,0.000000000,6.853637218,0,-0.000000000,0.000000000,0.000000000
141,-0.000001907,-0.599937081,2.615722656,1,1,1,0.000000000,0.000000000,0.000000000,6.898498058,0,-0.000000000,0.000000000,0.000000000
142,-0.000001907,-0.599939525,2.616455078,1,1,1,0.000000000,0.000000000,0.000000000,6.942443371,0,-0.000000000,0.000000000,0.000000000
143,-0.000001907,-0.599941969,2.617187500,1,1,1,0.000000000,0.000000000,0.000000000,6.986388683,0,-0.000000000,0.000000000,0.000000000
144,0.000000000,-0.599944293,2.617919922,1,1,1,0.000000000,0.000000000,0.000000000,7.030333996,0,-0.000000000,0.000000000,0.000000000
145,-0.000001907,-0.599946618,2.618637085,1,1,1,0.000000000,0.000000000,0.000000000,7.074279308,0,-0.000000000,0.000000000,0.000000000
146,-0.000001907,-0.599949062,2.619369507,1,1,1,0.000000000,0.000000000,0.000000000,7.117309093,0,-0.000000000,0.000000000,0.000000000
147,-0.000001907,-0.599951446,2.620101929,1,1,1,0.000000000,0.000000000,0.000000000,7.161254406,0,-0.000000000,0.000000000,0.000000000
148,0.000000000,-0.599953830,2.620819092,1,1,1,0.000000000,0.000000000,0.000000000,7.205199718,0,-0.000000000,0.000000000,0.000000000
149,-0.000001907,-0.599956214,2.621551514,1,1,1,0.000000000,0.000000000,0.000000000,7.248229504,0,-0.000000000,0.000000000,0.000000000
150,-0.000001907,-0.599958539,2.622268677,1,1,1,0.000000000,0.000000000,0.000000000,7.292174816,0,-0.000000000,0.000000000,0.000000000
151,-0.000001907,-0.599961936,2.623001099,1,1,1,0.000000000,0.000000000,0.000000000,7.335204601,0,0.000000000,0.000000000,0.000000000
152,-0.000001907,-0.599963307,2.623718262,1,1,1,0.000000000,0.000000000,0.000000000,7.379149914,0,0.000000000,0.000000000,0.000000000
153,0.000000000,-0.599965692,2.624435425,1,1,1,0.000000000,0.000000000,0.000000000,7.422179699,0,0.000000000,0.000000000,0.000000000
154,0.000000000,-0.599967957,2.625152588,1,1,1,0.000000000,0.000000000,0.000000000,7.465209484,0,0.000000000,0.000000000,0.000000000
155,-0.000001907,-0.599970341,2.625869751,1,1,1,0.000000000,0.000000000,0.000000000,7.508239269,0,0.000000000,0.000000000,0.000000000
156,-0.000001907,-0.599972725,2.626586914,1,1,1,0.000000000,0.000000000,0.000000000,7.551269054,0,0.000000000,0.000000000,0.000000000
157,-0.000001907,-0.599974990,2.627304077,1,1,1,0.000000000,0.000000000,0.000000000,7.594298840,0,0.000000000,0.000000000,0.000000000
158,0.000000000,-0.599977374,2.628021240,1,1,1,0.000000000,0.000000000,0.000000000,7.637328625,0,0.000000000,0.000000000,0.000000000
159,-0.000001907,-0.599979639,2.628723145,1,1,1,0.000000000,0.000000000,0.000000000,7.680358410,0,0.000000000,0.000000000,0.000000000
160,-0.000001907,-0.599982023,2.629440308,1,1,1,0.000000000,0.000000000,0.000000000,7.722472668,0,0.000000000,0.000000000,0.000000000
161,-0.000001907,-0.599984288,2.630157471,1,1,1,0.000000000,0.000000000,0.000000000,7.765502453,0,0.000000000,0.000000000,0.000000000
162,-0.000001907,-0.599986672,2.630859375,1,1,1,0.000000000,0.000000000,0.000000000,7.807616711,0,0.000000000,0.000000000,0.000000000
163,0.000000000,-0.599988937,2.631561279,1,1,1,0.000000000,0.000000000,0.000000000,7.850646496,0,0.000000000,0.000000000,0.000000000
164,0.000000000,-0.599991322,2.632278442,1,1,1,0.000000000,0.000000000,0.000000000,7.892760754,0,0.000000000,0.000000000,0.000000000
165,-0.000001907,-0.599993587,2.632980347,1,1,1,0.000000000,0.000000000,0.000000000,7.935790539,0,0.000000000,0.000000000,0.000000000
166,-0.000001907,-0.599995852,2.633682251,1,1,1,0.000000000,0.000000000,0.000000000,7.977904797,0,0.000000000,0.000000000,0.000000000
167,-0.000001907,-0.599998236,2.634384155,1,1,1,0.000000000,0.000000000,0.000000000,8.020019531,0,0.000000000,0.000000000,0.000000000
168,-0.000001907,-0.600000501,2.635086060,1,1,1,0.000000000,0.000000000,0.000000000,8.062133789,0,0.000000000,0.000000000,0.000000000
169,0.000000000,-0.600002766,2.635787964,1,1,1,0.000000000,0.000000000,0.000000000,8.104248047,0,0.000000000,0.000000000,0.000000000
170,0.000000000,-0.600005150,2.636489868,1,1,1,0.000000000,0.000000000,0.000000000,8.146362305,0,0.000000000,0.000000000,0.000000000
171,-0.000001907,-0.600007415,2.637191772,1,1,1,0.000000000,0.000000000,0.000000000,8.188476563,0,0.000000000,0.000000000,0.000000000
172,-0.000001907,-0.600009561,2.637878418,1,1,1,0.000000000,0.000000000,0.000000000,8.230590820,0,0.000000000,0.000000000,0.000000000
173,-0.000001907,-0.600011945,2.638580322,1,1,1,0.000000000,0.000000000,0.000000000,8.271789551,0,0.000000000,0.000000000,0.000000000
174,-0.000001907,-0.600014210,2.639282227,1,1,1,0.000000000,0.000000000,0.000000000,8.313903809,0,0.000000000,0.000000000,0.000000000
175,0.000000000,-0.600016475,2.639968872,1,1,1,0.000000000,0.000000000,0.000000000,8.356018066,0,0.000000000,0.000000000,0.000000000
176,0.000000000,-0.600018740,2.640655518,1,1,1,0.000000000,0.000000000,0.000000000,8.397216797,0,0.000000000,0.000000000,0.000000000
177,0.000000000,-0.600021005,2.641357422,1,1,1,0.000000000,0.000000000,0.000000000,8.438415527,0,0.000000000,0.000000000,0.000000000
178,0.000000000,-0.600023270,2.642044067,1,1,1,0.000000000,0.000000000,0.000000000,8.480529785,0,0.000000000,0.000000000,0.000000000
179,-0.000001907,-0.600025535,2.642730713,1,1,1,0.000000000,0.000000000,0.000000000,8.521728516,0,0.000000000,0.000000000,0.000000000
180,-0.000001907,-0.600027680,2.643417358,1,1,1,0.000000000,0.000000000,0.000000000,8.562927246,0,0.000000000,0.000000000,0.000000000
181,-0.000001907,-0.600030065,2.644119263,1,1,1,0.000000000,0.000000000,0.000000000,8.604125977,0,0.000000000,0.000000000,0.000000000
182,-0.000001907,-0.600032210,2.644790649,1,1,1,0.000000000,0.000000000,0.000000000,8.645324707,0,0.000000000,0.000000000,0.000000000
183,-0.000001907,-0.600034475,2.645477295,1,1,1,0.000000000,0.000000000,0.000000000,8.686523438,0,0.000000000,0.000000000,0.000000000
184,0.000000000,-0.600036740,2.646163940,1,1,1,0.000000000,0.000000000,0.000000000,8.727722168,0,0.000000000,0.000000000,0.000000000
185,0.000000000,-0.600039005,2.646850586,1,1,1,0.000000000,0.000000000,0.000000000,8.768920898,0,0.000000000,0.000000000,0.000000000
186,0.000000000,-0.600041270,2.647521973,1,1,1,0.000000000,0.000000000,0.000000000,8.810119629,0,0.000000000,0.000000000,0.000000000
187,0.000000000,-0.600043416,2.648208618,1,1,1,0.000000000,0.000000000,0.000000000,8.850402832,0,0.000000000,0.000000000,0.000000000
188,0.000000000,-0.600045681,2.648880005,1,1,1,0.000000000,0.000000000,0.000000000,8.891601563,0,0.000000000,0.000000000,0.000000000
189,0.000000000,-0.600047946,2.649566650,1,1,1,0.000000000,0.000000000,0.000000000,8.931884766,0,0.000000000,0.000000000,0.000000000
190,-0.000001907,-0.600050092,2.650238037,1,1,1,0.000000000,0.000000000,0.000000000,8.973083496,0,0.000000000,0.000000000,0.000000000
191,-0.000001907,-0.600052357,2.650909424,1,1,1,0.000000000,0.000000000,0.000000000,9.013366699,0,0.000000000,0.000000000,0.000000000
192,-0.000001907,-0.600054502,2.651596069,1,1,1,0.000000000,0.000000000,0.000000000,9.053649902,0,0.000000000,0.000000000,0.000000000
